TABLE_NAME;COLUMN_NAME;DATA_TYPE
VW_DADOS_CADASTRAIS_BASICO;NOME_FUNCAO;VARCHAR2
VW_DADOS_CADASTRAIS_BASICO;UNIDADE_ADM;NUMBER
VW_DADOS_CADASTRAIS_BASICO;DESC_UNID_ADM;VARCHAR2
VW_DADOS_CADASTRAIS_BASICO;INSTRUCAO;VARCHAR2
VW_DADOS_CADASTRAIS_BASICO;MES_NASC;VARCHAR2
VW_DADOS_CADASTRAIS_BASICO;COD_VAGA;VARCHAR2
VW_DADOS_CADASTRAIS_BASICO;NOME_FORMACAO;VARCHAR2
VW_DADOS_CADASTRAIS_BASICO;LATIDUDE;VARCHAR2
VW_DADOS_CADASTRAIS_BASICO;NOME_SITUACAO;VARCHAR2
VW_DADOS_CADASTRAIS_BASICO;ANO_NASC;VARCHAR2
VW_DADOS_CADASTRAIS_BASICO;CLASS_CARGO;VARCHAR2
VW_DADOS_CADASTRAIS_BASICO;GRUPO_SALARIAL;VARCHAR2
VW_DADOS_CADASTRAIS_BASICO;SEXO;VARCHAR2
VW_DADOS_CADASTRAIS_BASICO;CLASS_CCUSTO;VARCHAR2
VW_DADOS_CADASTRAIS_BASICO;DESC_MOTIVO_SITUACAO;VARCHAR2
VW_DADOS_CADASTRAIS_BASICO;VINCULO;VARCHAR2
VW_DADOS_CADASTRAIS_BASICO;FILIAL;NUMBER
VW_DADOS_CADASTRAIS_BASICO;SITUACAO;VARCHAR2
VW_DADOS_CADASTRAIS_BASICO;COD_EMPRESA;NUMBER
VW_DADOS_CADASTRAIS_BASICO;FAIXA_SALARIO;VARCHAR2
VW_DADOS_CADASTRAIS_BASICO;NOME_CARGOS;VARCHAR2
VW_DADOS_CADASTRAIS_BASICO;NOME_VINCULO;VARCHAR2
VW_DADOS_CADASTRAIS_BASICO;NOME;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;NUM_RG;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;CNAE_7;NUMBER
VW_DADOS_CARGA_ESOCIAL_SESMT;TELEFONE_EMPRESA1;NUMBER
VW_DADOS_CARGA_ESOCIAL_SESMT;DATANASCIMENTO;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;NOME_SOCIAL;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;SER_CART_PROF;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;END_COBR_UNID;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;TIPO_DE_CNAE_UTILIZADO;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;DATA_RESCISAO;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;END_LOCAL_TRAB;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;TIPOADMISSÃO;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;CNPJ_FILIAL;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;TELEFONE_EMPRESA2;NUMBER
VW_DADOS_CARGA_ESOCIAL_SESMT;SALARIO;NUMBER
VW_DADOS_CARGA_ESOCIAL_SESMT;GENERO;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;COD_TERCEIRO;NUMBER
VW_DADOS_CARGA_ESOCIAL_SESMT;CEPCOBUNID;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;COD_CATEGORIA_ES;NUMBER
VW_DADOS_CARGA_ESOCIAL_SESMT;CIDCOBRUNID;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;CEP_LOCAL_TRAB;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;CAMPO_LIVRE2;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;CNAE3;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;CONTATO;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;TIPO_CONSULTA;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;COMPLEM_RESID;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;TELCOME;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;EST_EMIS_IDENT;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;DESCRICAO_ATIVIDADE;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;NATURALIDADE;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;BAIRRO_RESID;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;TIPOFUNCIONARIO;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;NOME_LOCAL_TRAB;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;CIDADE_RESID;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;ENDERECO_RESID;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;DESCRICAO_CNAE;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;CBO;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;SITUACAFIM;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;BAIRCOBRUNID;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;NOME_FILIAL;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;NUMERO_RESID;NUMBER
VW_DADOS_CARGA_ESOCIAL_SESMT;CAMPO_LIVRE1;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;TELEFONE_MSM;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;VINCULO;NUMBER
VW_DADOS_CARGA_ESOCIAL_SESMT;LOTACAO_TRIB;NUMBER
VW_DADOS_CARGA_ESOCIAL_SESMT;UNIDCONT;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;COD_LOCAL_TRAB;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;FUNCAO;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;UNIDADE_ADM;NUMBER
VW_DADOS_CARGA_ESOCIAL_SESMT;BAIRRO_LOCAL_TRAB;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;UF_LOCAL_TRAB;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;NOM_TERCEIRO;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;CAMPO_LIVRE3;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;NOME_UNIDADE;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;INSTRUCAO;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;COMPLEM_END_PESSOAL;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;COMPLEMENDCOBRUNID;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;GFIP;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;GRAU_DE_RISCO;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;CODCARGO;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;DATA_ADMISSAO;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;CNAE2;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;ORG_EMIS_IDENT;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;COD_RACA_COR;NUMBER
VW_DADOS_CARGA_ESOCIAL_SESMT;COD_SETOR;NUMBER
VW_DADOS_CARGA_ESOCIAL_SESMT;INDICADOR_DEFICIENCIA;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;CNAE;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;TELEFONE;NUMBER
VW_DADOS_CARGA_ESOCIAL_SESMT;NOME_MAE;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;NUMERO_END_PESSOAL;NUMBER
VW_DADOS_CARGA_ESOCIAL_SESMT;COD_ATIVIDADE;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;CEP_RESID;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;INSCRICAO_ESTATUAL;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;EMIS_CART_PROF;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;PAIS_NASCIMENTO;NUMBER
VW_DADOS_CARGA_ESOCIAL_SESMT;NOMECOMPLETO;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;TELEFONE_EMPRESA3;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;MATRICULA_ESOCIAL;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;NOME_SETOR;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;TELEFONE_EMPRESA4;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;EST_EMIS_PROF;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;CEI;NUMBER
VW_DADOS_CARGA_ESOCIAL_SESMT;EMISSAO_IDENT;DATE
VW_DADOS_CARGA_ESOCIAL_SESMT;TIPO_VINCULO;NUMBER
VW_DADOS_CARGA_ESOCIAL_SESMT;MATRICULA;NUMBER
VW_DADOS_CARGA_ESOCIAL_SESMT;DESC_OBJ_CARGO;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;NOME_PAI;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;SEXO;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;SITUACAOINICIO;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;REGIME_REVEZAMENTO;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;CNPJ_LOCAL;NUMBER
VW_DADOS_CARGA_ESOCIAL_SESMT;ORIGDESCDETA;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;E_MAIL;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;ESTADO_CIVIL;NUMBER
VW_DADOS_CARGA_ESOCIAL_SESMT;ESTCOBUNID;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;NUM_PIS_PASEP;NUMBER
VW_DADOS_CARGA_ESOCIAL_SESMT;CPF;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;SITUACAO;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;NÚMENDCOBUNID;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;NOME_CARGO;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;COD_EMPRESA;NUMBER
VW_DADOS_CARGA_ESOCIAL_SESMT;DT_EMIS_CART_PROF;DATE
VW_DADOS_CARGA_ESOCIAL_SESMT;UF_RESID;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;TELEFONE_CELULAR;NUMBER
VW_DADOS_CARGA_ESOCIAL_SESMT;CIDADE_LOCAL_TRAB;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;TURNO;CHAR
VW_DADOS_CARGA_ESOCIAL_SESMT;NOME_FILIAL_CAGED;VARCHAR2
VW_DADOS_CARGA_ESOCIAL_SESMT;AUTORIZA_SMS;CHAR
VW_DADOS_CHECKLIST;NM_FILIAL;VARCHAR2
VW_DADOS_CHECKLIST;RESPOSTA_DIS;VARCHAR2
VW_DADOS_CHECKLIST;NOME_RESPOSTA;VARCHAR2
VW_DADOS_CHECKLIST;COD_RESPOSTA;NUMBER
VW_DADOS_CHECKLIST;NOME_QUESTAO;VARCHAR2
VW_DADOS_CHECKLIST;NM_TECNICO_2;VARCHAR2
VW_DADOS_CHECKLIST;DATA_INSPECAO;DATE
VW_DADOS_CHECKLIST;QDTE_DIAS_UTEIS;NUMBER
VW_DADOS_CHECKLIST;COD_EMP_RESP_AREA;NUMBER
VW_DADOS_CHECKLIST;DT_PREV_INICIO;DATE
VW_DADOS_CHECKLIST;NM_CCUSTO;VARCHAR2
VW_DADOS_CHECKLIST;COD_QUESTAO;NUMBER
VW_DADOS_CHECKLIST;MATRICULA_RESP_AREA;NUMBER
VW_DADOS_CHECKLIST;COD_QUESTIONARIO;NUMBER
VW_DADOS_CHECKLIST;NM_ENG_RESP;VARCHAR2
VW_DADOS_CHECKLIST;OBSERVACAO;VARCHAR2
VW_DADOS_CHECKLIST;NM_EMPRESA;VARCHAR2
VW_DADOS_CHECKLIST;COD_EMPRESA;NUMBER
VW_DADOS_CHECKLIST;DATA_RESPOSTA;DATE
VW_DADOS_CHECKLIST;DT_PREV_FIM;DATE
VW_DADOS_CHECKLIST;STATUS;VARCHAR2
VW_DADOS_CHECKLIST;NM_LOCAL_TRAB;VARCHAR2
VW_DADOS_CHECKLIST;NOME_QUESTIONARIO;VARCHAR2
VW_DADOS_CHECKLIST;COD_LOCAL_TRAB;VARCHAR2
VW_DADOS_CHECKLIST;COD_AREA;VARCHAR2
VW_DADOS_CHECKLIST;DT_ATUALIZACAO;DATE
VW_DADOS_CHECKLIST;COD_CCUSTO;NUMBER
VW_DADOS_CHECKLIST;COD_FILIAL;NUMBER
VW_DADOS_CHECKLIST;USUARIO;VARCHAR2
VW_DADOS_CHECKLIST;NM_TECNICO_1;VARCHAR2
VW_DADOS_CHECKLIST;NOME_AREA;VARCHAR2
VW_DADOS_CHECKLIST;NM_MAT_AREA;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;COMPLEMENTOLOGRADOURO;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;IDSUPERIOR;NUMBER
VW_DADOS_FUNC_NUM_CART_PL_MED;COD_NIVEL;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;CPF;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;COMERCIAL;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;NOME_CCUSTO_SUPERIOR;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;NUMEROCARTEIRATRABALHO;NUMBER
VW_DADOS_FUNC_NUM_CART_PL_MED;NROFILIAL;NUMBER
VW_DADOS_FUNC_NUM_CART_PL_MED;CODIGOBANCO;NUMBER
VW_DADOS_FUNC_NUM_CART_PL_MED;CELULAR;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;CONTACORRENTE;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;SITUACAOINICIO;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;PRORROGACAO_EXPERIENCIA;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;TIPOLOGRADOURO;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;DT_FIM_SUPL;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;RESIDENCIAL;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;DATARESCISAO;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;NIVEL_SUPERIOR;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;SITUACAOFIM;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;CODCARGO;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;NOMEFILIAL;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;RG;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;BANCO;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;SITUACAOCADASTRO;CHAR
VW_DADOS_FUNC_NUM_CART_PL_MED;SEXO;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;EMAILPESSOAL;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;TERMINO_EXPERIENCIA;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;NOME_CCUSTO;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;CARGO;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;EMPRESA;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;NUM_PIS;NUMBER
VW_DADOS_FUNC_NUM_CART_PL_MED;LOTACAO;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;MATRICULA_SUPL;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;COD_CCUSTO_SUPERIOR;NUMBER
VW_DADOS_FUNC_NUM_CART_PL_MED;DATAADMISSAO;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;EMAIL;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;IDGERENTEAREA;NUMBER
VW_DADOS_FUNC_NUM_CART_PL_MED;EMAILSUPERIOR;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;MATRICULA_GESTOR;NUMBER
VW_DADOS_FUNC_NUM_CART_PL_MED;NM_GESTOR;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;SITUACAO;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;DATANASCIMENTO;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;TIPOFUNCIONARIO;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;CODIGOEMPRESA;NUMBER
VW_DADOS_FUNC_NUM_CART_PL_MED;LOGIN;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;TELEFONE;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;MATRICULA;NUMBER
VW_DADOS_FUNC_NUM_CART_PL_MED;NIVEL;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;AGENCIA;NUMBER
VW_DADOS_FUNC_NUM_CART_PL_MED;NOME_SUPL;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;NUMEROLOGRADOURO;NUMBER
VW_DADOS_FUNC_NUM_CART_PL_MED;CODLOTACAO;NUMBER
VW_DADOS_FUNC_NUM_CART_PL_MED;CIDADE;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;CEP;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;ESTADO;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;SERIECARTEIRATRABALHO;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;ESTADOFILIAL;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;SITUACAOSUPERIOR;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;ESTADOCARTEIRATRABALHO;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;MATRIC_GESTOR_IMEDIATO;NUMBER
VW_DADOS_FUNC_NUM_CART_PL_MED;DTEMISSAOCARTEIRATRABALHO;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;MATRICULA_ESOCIAL;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;DT_INICIO_SUPL;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;NOMESUPERIOR;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;BAIRRO;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;LOGRADOURO;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;NM_GESTOR_IMEDIATO;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;NUM_CART_PLANO;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;CD_NIVEL_SUPERIOR;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;CENTRODECUSTO;VARCHAR2
VW_DADOS_FUNC_NUM_CART_PL_MED;NOMECOMPLETO;VARCHAR2
VW_DADOS_QUESTIONARIO_CK;COD_GRUPO_QUESTAO;NUMBER
VW_DADOS_QUESTIONARIO_CK;COD_QUESTAO;NUMBER
VW_DADOS_QUESTIONARIO_CK;COD_RESPOSTA;NUMBER
VW_DADOS_QUESTIONARIO_CK;DESC_AGRUPAMENTO;VARCHAR2
VW_DADOS_QUESTIONARIO_CK;COD_AREA;VARCHAR2
VW_DADOS_QUESTIONARIO_CK;USUARIO;VARCHAR2
VW_DADOS_QUESTIONARIO_CK;NOME_QUESTIONARIO;VARCHAR2
VW_DADOS_QUESTIONARIO_CK;NOME_QUESTAO;VARCHAR2
VW_DADOS_QUESTIONARIO_CK;NOME_RESPOSTA;VARCHAR2
VW_DADOS_QUESTIONARIO_CK;NOME_AREA;VARCHAR2
VW_DADOS_QUESTIONARIO_CK;COD_QUESTIONARIO;NUMBER
VW_DADOS_QUESTIONARIO_CK;DT_ATUALIZACAO;DATE
VW_DADOS_QUESTIONARIO_CK;DETALHE;VARCHAR2
VW_DADOS_QUESTIONARIO_CK;NUMERO_ORDEM;NUMBER
VW_DADOS_SITUACAO;NOME_CCUSTO_SUPERIOR;VARCHAR2
VW_DADOS_SITUACAO;PIS;NUMBER
VW_DADOS_SITUACAO;COMERCIAL;VARCHAR2
VW_DADOS_SITUACAO;CARGO;VARCHAR2
VW_DADOS_SITUACAO;ESTADO;VARCHAR2
VW_DADOS_SITUACAO;DATARESCISAO;VARCHAR2
VW_DADOS_SITUACAO;IDSUPERIOR;NUMBER
VW_DADOS_SITUACAO;DTEMISSAOCARTEIRATRABALHO;VARCHAR2
VW_DADOS_SITUACAO;CIDADE;VARCHAR2
VW_DADOS_SITUACAO;LOTACAO;VARCHAR2
VW_DADOS_SITUACAO;CODIGOEMPRESA_GESTOR;NUMBER
VW_DADOS_SITUACAO;NOMEFILIAL;VARCHAR2
VW_DADOS_SITUACAO;EMPRESA;VARCHAR2
VW_DADOS_SITUACAO;CONTACORRENTE;VARCHAR2
VW_DADOS_SITUACAO;ESTADOFILIAL;VARCHAR2
VW_DADOS_SITUACAO;MATRICULA_GESTOR;NUMBER
VW_DADOS_SITUACAO;BANCO;VARCHAR2
VW_DADOS_SITUACAO;SITUACAOINICIO;VARCHAR2
VW_DADOS_SITUACAO;CODIGOEMPRESA;NUMBER
VW_DADOS_SITUACAO;CPF;VARCHAR2
VW_DADOS_SITUACAO;NM_GESTOR_IMEDIATO;VARCHAR2
VW_DADOS_SITUACAO;NUMEROCARTEIRATRABALHO;NUMBER
VW_DADOS_SITUACAO;MATRIC_GESTOR_IMEDIATO;NUMBER
VW_DADOS_SITUACAO;CENTRODECUSTO;VARCHAR2
VW_DADOS_SITUACAO;TELEFONE;VARCHAR2
VW_DADOS_SITUACAO;PRORROGACAO_EXPERIENCIA;VARCHAR2
VW_DADOS_SITUACAO;BAIRRO;VARCHAR2
VW_DADOS_SITUACAO;LOGIN;VARCHAR2
VW_DADOS_SITUACAO;MATRICULA;NUMBER
VW_DADOS_SITUACAO;COD_CCUSTO_SUPERIOR;NUMBER
VW_DADOS_SITUACAO;RESIDENCIAL;VARCHAR2
VW_DADOS_SITUACAO;NOME_CCUSTO;VARCHAR2
VW_DADOS_SITUACAO;SEXO;VARCHAR2
VW_DADOS_SITUACAO;CODIGOEMPRESA_IDSUPERIOR;NUMBER
VW_DADOS_SITUACAO;NIVEL;VARCHAR2
VW_DADOS_SITUACAO;SITUACAOCADASTRO;CHAR
VW_DADOS_SITUACAO;NUMEROLOGRADOURO;NUMBER
VW_DADOS_SITUACAO;TERMINO_EXPERIENCIA;VARCHAR2
VW_DADOS_SITUACAO;SERIECARTEIRATRABALHO;VARCHAR2
VW_DADOS_SITUACAO;SITUACAOSUPERIOR;VARCHAR2
VW_DADOS_SITUACAO;CELULAR;VARCHAR2
VW_DADOS_SITUACAO;NOMECOMPLETO;VARCHAR2
VW_DADOS_SITUACAO;NROFILIAL;NUMBER
VW_DADOS_SITUACAO;DATAADMISSAO;VARCHAR2
VW_DADOS_SITUACAO;COD_NIVEL;VARCHAR2
VW_DADOS_SITUACAO;MATRICULA_ESOCIAL;VARCHAR2
VW_DADOS_SITUACAO;NOMESUPERIOR;VARCHAR2
VW_DADOS_SITUACAO;DT_INICIO_SUPL;VARCHAR2
VW_DADOS_SITUACAO;TIPOFUNCIONARIO;VARCHAR2
VW_DADOS_SITUACAO;CODIGOBANCO;NUMBER
VW_DADOS_SITUACAO;COD_NIVEL_SUP;VARCHAR2
VW_DADOS_SITUACAO;AGENCIA;NUMBER
VW_DADOS_SITUACAO;MATRICULA_SUPL;VARCHAR2
VW_DADOS_SITUACAO;CEP;VARCHAR2
VW_DADOS_SITUACAO;EMAIL;VARCHAR2
VW_DADOS_SITUACAO;DATANASCIMENTO;VARCHAR2
VW_DADOS_SITUACAO;NIVEL_SUPERIOR;VARCHAR2
VW_DADOS_SITUACAO;SITUACAO;VARCHAR2
VW_DADOS_SITUACAO;DT_FIM_SUPL;VARCHAR2
VW_DADOS_SITUACAO;CODLOTACAO;NUMBER
VW_DADOS_SITUACAO;TIPOLOGRADOURO;VARCHAR2
VW_DADOS_SITUACAO;EMAILSUPERIOR;VARCHAR2
VW_DADOS_SITUACAO;EMAILPESSOAL;VARCHAR2
VW_DADOS_SITUACAO;NM_GESTOR;VARCHAR2
VW_DADOS_SITUACAO;SITUACAOFIM;VARCHAR2
VW_DADOS_SITUACAO;LOGRADOURO;VARCHAR2
VW_DADOS_SITUACAO;CODCARGO;VARCHAR2
VW_DADOS_SITUACAO;NOME_SUPL;VARCHAR2
VW_DADOS_SITUACAO;IDGERENTEAREA;NUMBER
VW_DADOS_SITUACAO;COMPLEMENTOLOGRADOURO;VARCHAR2
VW_DADOS_SITUACAO;ESTADOCARTEIRATRABALHO;VARCHAR2
VW_DADOS_SITUACAO;RG;VARCHAR2
VW_DEPENDENTES;GRAU_PARENTESCO;VARCHAR2
VW_DEPENDENTES;CLASS_TRAB_ESTRANG;NUMBER
VW_DEPENDENTES;OPTOU_PL_MED;VARCHAR2
VW_DEPENDENTES;DESCDEP;VARCHAR2
VW_DEPENDENTES;SEXO_DEPEND;VARCHAR2
VW_DEPENDENTES;DT_ADESAO_FINAL;DATE
VW_DEPENDENTES;INCID_IR;VARCHAR2
VW_DEPENDENTES;DT_ATUALIZACAO;DATE
VW_DEPENDENTES;COD_ENTIDADE_CRECHE;VARCHAR2
VW_DEPENDENTES;TIPO_ENTIDADE_CRECHE;VARCHAR2
VW_DEPENDENTES;PAIS_NACIONALIDADE;NUMBER
VW_DEPENDENTES;DT_AUX_CRECHE_INICIAL;DATE
VW_DEPENDENTES;NUM_CPF_CONJUGE;NUMBER
VW_DEPENDENTES;MAE_DEPEND;VARCHAR2
VW_DEPENDENTES;DT_ADESAO2;DATE
VW_DEPENDENTES;NUM_LIVRO;VARCHAR2
VW_DEPENDENTES;DATA_BAIXA;DATE
VW_DEPENDENTES;DC_MATRICULA;NUMBER
VW_DEPENDENTES;NUM_CART_PLANO_MD;VARCHAR2
VW_DEPENDENTES;DT_AUX_CRECHE_FINAL;DATE
VW_DEPENDENTES;DT_CADASTRO_PL_ODO;DATE
VW_DEPENDENTES;NUM_REGISTRO;VARCHAR2
VW_DEPENDENTES;TIPO_CERTIDAO;VARCHAR2
VW_DEPENDENTES;FORMS_ATLZ;VARCHAR2
VW_DEPENDENTES;CODIGO_TIPO2;VARCHAR2
VW_DEPENDENTES;CALCADO;VARCHAR2
VW_DEPENDENTES;DT_DEPENDENTE;DATE
VW_DEPENDENTES;OPTOU_PL_ODO;VARCHAR2
VW_DEPENDENTES;OBSERVACAO_AM;VARCHAR2
VW_DEPENDENTES;CARTORIO;VARCHAR2
VW_DEPENDENTES;CONDICAO_DEPEND;VARCHAR2
VW_DEPENDENTES;MOT_INATIVACAO;VARCHAR2
VW_DEPENDENTES;CODIGO_TIPO;VARCHAR2
VW_DEPENDENTES;CIDADE_NASC;VARCHAR2
VW_DEPENDENTES;COD_EMPRESA;NUMBER
VW_DEPENDENTES;INCID_PLANO_MED;VARCHAR2
VW_DEPENDENTES;AUX_EXCEPCIONAL;VARCHAR2
VW_DEPENDENTES;DC_CPF_MAE_DEPEND;VARCHAR2
